Latitude	Longitude	Name
43.696663	-79.32886	LCBO Store
46.278661	-83.21757	LCBO Store
46.362804	-80.41558	LCBO Store
43.917197	-78.58744	LCBO Store
45.020152	-74.72957	LCBO Store
42.31224	-82.94111	LCBO Store
46.222666	-79.36507	LCBO Store
48.940605	-88.26169	LCBO Store
45.018232	-76.36515	LCBO Store
45.230445	-77.93787	LCBO Store
45.137553	-77.26942	LCBO Store
44.408079	-76.59674	LCBO Store
44.201945	-77.88629	LCBO Store
46.733463	-84.34957	LCBO Store
44.163035	-77.38212	LCBO Store
43.681504	-79.81594	LCBO Store
44.562046	-78.98319	LCBO Store
44.382124	-78.38392	LCBO Store
44.749994	-79.33343	LCBO Store
43.16158	-79.24343	LCBO Store
43.94117	-78.85013	LCBO Store
45.557904	-74.88208	LCBO Store
43.204001	-79.24383	LCBO Store
48.807736	-87.26371	LCBO Store
43.108089	-79.54923	LCBO Store
42.975089	-82.40586	LCBO Store
44.611001	-76.12177	LCBO Store
43.67765	-80.42711	LCBO Store
42.98464	-82.35602	LCBO Store
43.58245	-79.62089	LCBO Store
45.34482	-76.03804	LCBO Store
43.71357	-79.39979	LCBO Store
44.426519	-81.39672	LCBO Store
45.33373	-75.72697	LCBO Store
44.735521	-77.15994	LCBO Store
43.757309	-79.52077	LCBO Store
43.66451	-79.38419	LCBO Store
45.971069	-81.51213	LCBO Store
46.4481	-80.99479	LCBO Store
44.06251	-79.43098	LCBO Store
46.553203	-81.11893	LCBO Store
44.329006	-79.88927	LCBO Store
43.728073	-79.41784	LCBO Store
45.121175	-79.57964	LCBO Store
43.967081	-79.26659	LCBO Store
46.29346	-84.03571	LCBO Store
44.167531	-77.3534	LCBO Store
43.1202	-79.09966	LCBO Store
44.176135	-80.37623	LCBO Store
45.40003	-75.62397	LCBO Store
44.23298	-76.48067	LCBO Store
44.300871	-78.32113	LCBO Store
43.676678	-79.35558	LCBO Store
43.951973	-77.33897	LCBO Store
45.243115	-78.89208	LCBO Store
46.429945	-81.14763	LCBO Store
43.642149	-79.57719	LCBO Store
44.867608	-79.82056	LCBO Store
45.36959	-75.77262	LCBO Store
45.036626	-78.22425	LCBO Store
43.02828	-81.2764	LCBO Store
43.87337	-79.28372	LCBO Store
43.958475	-78.16745	LCBO Store
43.166588	-79.47621	LCBO Store
43.48411	-79.72085	LCBO Store
44.23862	-76.59183	LCBO Store
46.33057	-79.46634	LCBO Store
45.32824	-75.81839	LCBO Store
43.784955	-79.2893	LCBO Store
43.61058	-79.69044	LCBO Store
45.43678	-75.60477	LCBO Store
44.0963	-79.12236	LCBO Store
45.627319	-76.88629	LCBO Store
